configuration_log_ID,gear,rotation_speed
2101,1,124.15611684606
2102,2,138.370582062437
2103,2,120.944693537143
2104,1,130.786222970592
2105,2,111.579992441372
2106,1,136.748185387618
2107,1,128.572920863019
2108,2,127.383587486583
2109,2,130.596603983319
2110,2,122.494141254788
2111,2,114.569810418401
2112,2,145.710690255231
2113,1,139.330067359723
2114,2,133.367344404994
2115,1,137.34525662175
2116,1,123.260203400344
2117,2,135.176330577357
2118,1,141.807866636001
2119,2,139.375301781435
2120,1,132.954956914433
2121,2,138.484707096131
2122,1,107.834348655226
2123,2,127.593165888557
2124,1,135.826288429503
2125,2,125.199505734809
2126,1,129.762086404436
2127,2,134.660915613775
2128,1,141.057679827339
2129,2,121.389843752356
2130,1,139.462308476923
2131,1,140.5900598726
2132,1,119.520905512278
2133,1,137.64056212771
2134,2,115.064117720449
2135,2,118.605219954684
2136,1,121.033293188527
2137,2,137.1332283734
2138,2,106.575170236649
2139,1,146.365148901493
2140,2,137.323595309322
2141,1,122.723140379736
2142,1,123.534192106447
2143,2,130.786128236815
2144,2,132.348245024194
2145,1,160.001729409662
2146,2,123.640930485662
2147,2,126.079164158949
2148,2,123.794023569677
2149,1,143.949504923084
2150,1,132.065059517885
2151,2,125.130701606221
2152,2,138.035091326548
2153,2,119.855191485218
2154,1,136.106611166319
2155,1,133.357229702917
2156,2,114.178251185034
2157,2,138.761071975909
2158,1,141.85644018571
2159,1,128.006546778631
2160,2,130.478562350835
2161,2,131.263493865446
2162,1,122.366555323257
2163,2,122.07855793312
2164,2,139.481109166912
2165,1,153.040894057451
2166,1,143.290087036518
2167,2,133.084620812566
2168,2,139.040915204333
2169,1,110.468250364136
2170,2,117.933708256903
2171,1,131.761461606072
2172,1,118.114048376899
2173,2,117.00079000438
2174,1,119.854151759421
2175,2,122.084995022469
2176,2,140.197479952737
2177,2,136.8630383701
2178,1,143.867090121645
2179,2,131.796524244015
2180,1,118.711066010429
2181,1,127.238914811811
2182,2,156.082606730578
2183,1,123.75240314492
2184,1,135.902720114419
2185,2,114.726199644434
2186,2,122.088677694237
2187,2,144.156835504446
2188,2,124.331281281608
2189,2,126.407096414268
2190,2,124.204018845242
2191,2,124.90868004183
2192,1,141.828534369108
2193,2,131.103774840745
2194,2,119.711377798908
2195,1,127.724909093077
2196,1,116.165405498955
2197,2,131.702678352098
2198,2,129.203167354396
2199,2,130.005418417544
2200,2,134.714824891288
2201,2,152.151426401477
2202,2,118.63516962109
2203,2,156.256812802484
2204,2,147.001912712962
2205,2,138.014235675598
2206,2,139.562033648592
2207,1,130.300125696752
2208,1,121.277902005609
2209,1,125.578678243301
2210,1,133.960840594715
2211,1,126.06357082673
2212,1,129.068317150314
2213,1,126.638407491154
2214,2,137.527323439991
2215,1,162.809308152793
2216,2,137.186360696612
2217,1,115.375277059595
2218,2,153.73761352042
2219,2,135.427025525271
2220,2,135.8694239658
2221,1,133.713590134596
2222,1,135.940776962407
2223,1,115.399130784723
2224,1,130.968775600724
2225,2,133.049803282706
2226,1,134.766002988781
2227,2,135.334715641742
2228,1,117.43788868508
2229,1,138.887382327844
2230,2,156.366977055697
2231,2,114.520942438464
2232,2,135.094088266223
2233,1,116.096351943569
2234,2,122.486916154983
2235,1,126.251574841644
2236,1,125.674504426588
2237,1,133.167750777953
2238,2,127.798770425945
2239,2,122.220680950786
2240,2,102.734840840647
2241,2,138.440714732006
2242,1,116.969626267263
2243,2,152.675771296433
2244,1,110.525767085404
2245,1,130.829064643037
2246,2,120.785320154921
2247,1,130.620688596557
2248,1,122.248761283371
2249,2,132.733285657589
2250,1,140.38028327325
2251,1,115.386854348559
2252,1,143.142166048392
2253,1,154.871992393523
2254,1,123.997336944829
2255,2,135.567432152596
2256,2,124.578266857117
2257,1,139.064633483647
2258,1,120.191869394089
2259,2,135.730098210799
2260,2,130.199554321721
2261,1,119.429551460125
2262,2,134.23088345015
2263,2,135.009396996647
2264,2,132.632771616185
2265,1,134.161255059507
2266,1,126.570320957553
2267,2,133.532394299072
2268,1,118.691387399797
2269,1,117.951915530716
2270,1,139.819546694786
2271,1,108.352635291527
2272,2,121.642610965586
2273,1,141.631386593205
2274,1,126.776606587139
2275,1,130.382321973641
2276,2,117.206901656129
2277,1,134.116074613491
2278,1,121.390520605786
2279,2,132.951408699047
2280,1,121.524845123745
2281,2,119.61913731546
2282,2,123.091697704223
2283,1,130.47832126298
2284,1,132.967914653576
2285,1,126.209439269409
2286,1,117.092943654954
2287,1,129.237758982362
2288,1,110.266031674606
2289,2,128.352203738764
2290,1,125.187678824306
2291,1,142.141269834749
2292,1,115.194999175373
2293,2,128.280723849534
2294,1,133.6057495184
2295,1,136.105923421548
2296,1,113.324432105987
2297,2,127.035329202558
2298,1,123.504188963839
2299,2,134.153829371051
2300,1,117.906960710245
2301,2,137.774326193593
2302,2,148.936246230651
2303,2,125.43155760366
2304,2,127.885036265131
2305,1,137.233659170562
2306,2,146.879868158458
2307,2,138.582145496715
2308,1,153.462084172707
2309,2,131.698803962326
2310,1,132.208232490647
2311,1,136.634171020218
2312,2,130.897707979085
2313,1,127.802660290687
2314,1,141.247277537962
2315,1,136.600323148545
2316,2,128.042357384042
2317,1,129.209927626493
2318,2,141.665841716585
2319,1,141.526889908481
2320,2,130.484651385447
2321,2,127.545878787788
2322,2,124.382739005036
2323,1,133.971141958075
2324,1,136.350072802765
2325,1,142.34917688698
2326,1,125.023706211994
2327,2,144.886416527251
2328,1,127.270028972573
2329,2,118.149077939324
2330,2,130.933189987231
2331,1,130.09508733803
2332,2,124.193205917084
2333,2,116.157304797312
2334,1,126.867687496018
2335,1,121.362078758606
2336,2,120.499388761111
2337,2,131.500503254167
2338,1,131.259678464869
2339,1,127.093651500564
2340,1,117.261531366824
2341,1,130.253999536806
2342,1,144.947341000377
2343,1,125.355286343279
2344,1,144.968332396926
2345,1,132.315194775857
2346,2,123.334080733492
2347,1,143.747111357018
2348,1,141.275994477457
2349,1,125.256004526776
2350,2,118.730711106363
2351,1,134.188341872299
2352,1,112.70909148623
2353,2,120.921541722289
2354,1,146.39437345258
2355,2,123.117448616893
2356,1,122.874074757612
2357,1,132.239946524468
2358,1,125.689446118021
2359,1,124.486418015471
2360,1,128.904558875354
2361,1,135.291129616981
2362,2,129.511096639571
2363,1,141.700760508506
2364,1,139.598752867041
2365,2,142.360751997801
2366,1,139.760990377376
2367,2,120.233056271899
2368,2,137.202887507434
2369,1,135.473957375654
2370,2,136.048038725136
2371,2,137.512289712426
2372,1,131.784865706023
2373,2,114.560300444225
2374,1,136.336675432553
2375,1,111.739862458632
2376,1,152.364539116649
2377,1,119.365959058529
2378,2,108.209708273255
2379,1,123.075876796732
2380,2,106.773519571373
2381,1,151.787306051351
2382,1,139.773381149889
2383,2,129.210544266487
2384,2,125.026464267437
2385,1,148.590130307688
2386,2,113.204868761149
2387,2,134.993803640109
2388,1,118.53267911803
2389,1,141.807382495621
2390,1,137.664379100095
2391,2,129.026473562664
2392,1,125.052562586818
2393,1,117.116036555058
2394,2,143.112945164376
2395,2,150.430459593654
2396,2,150.477168385296
2397,2,132.400795130691
2398,1,136.975986143246
2399,2,146.94477507396
2400,2,124.000788624386
2401,1,143.637500861943
2402,1,138.963827255893
2403,1,126.305822937093
2404,2,127.58179399953
2405,1,132.68150580351
2406,1,114.290130524954
2407,1,115.310440371183
2408,1,120.509054165856
2409,1,142.691552258775
2410,2,129.156303458753
2411,2,116.886822638154
2412,2,125.779926376493
2413,2,131.762232295879
2414,1,126.086002916012
2415,2,133.412195898321
2416,1,131.651005366926
2417,2,127.082613885803
2418,1,120.22745324403
2419,2,135.415378186567
2420,2,126.315379221687
2421,2,143.874524903901
2422,1,123.736203488915
2423,2,136.109913304131
2424,1,117.54350408331
2425,2,124.823886110348
2426,2,142.610730984551
2427,2,135.180733054276
2428,2,128.857304749324
2429,2,154.24749565274
2430,2,130.620113120547
2431,2,125.549788735718
2432,2,131.381087944606
2433,2,144.49153176602
2434,1,138.192637605494
2435,1,132.427808377324
2436,2,119.530883789417
2437,2,115.876972693561
2438,2,137.434973700364
2439,1,123.467386293424
2440,2,116.525723033787
2441,1,125.421629248867
2442,2,134.713932159169
2443,2,138.127461451775
2444,1,136.121703949878
2445,1,121.132210809835
2446,2,125.568275534013
2447,2,119.019768872916
2448,1,131.132573885466
2449,2,127.964538385723
2450,1,140.70510268086
2451,1,125.123544378184
2452,1,133.341818557686
2453,2,129.215634165641
2454,1,137.618873471801
2455,2,113.984172618442
2456,1,127.243148179504
2457,1,142.516688305107
2458,2,120.949619442617
2459,2,125.526965725808
2460,2,122.226991573196
2461,2,120.434217315106
2462,2,121.704286774899
2463,2,134.123015330768
2464,1,124.435117612965
2465,1,115.814324135328
2466,1,126.066579538807
2467,1,135.220311866971
2468,2,121.986414607176
2469,2,121.113219558518
2470,2,130.61895097699
2471,2,130.597434310093
2472,2,131.44583953065
2473,1,126.103650947454
2474,1,104.701788453196
2475,1,128.003146939603
2476,1,130.131063566855
2477,1,143.074345427892
2478,1,110.076623835362
2479,2,142.24221269974
2480,2,122.029020036739
2481,2,122.423152897554
2482,1,119.92180227935
2483,2,127.003055836352
2484,2,134.281129727081
2485,2,134.246968814585
2486,2,139.798978868843
2487,1,125.33350161114
2488,2,124.750480783519
2489,1,140.263710382756
2490,2,145.527950481563
2491,1,146.17079165776
2492,1,114.809039080872
2493,2,125.436817289182
2494,1,137.883958240273
2495,1,123.247921092329
2496,1,111.315021348982
2497,1,119.743330847672
2498,1,130.634299204696
2499,2,132.424378768134
2500,2,127.087344237091
2501,2,116.40707518914
2502,1,127.28284028347
2503,2,120.562669361879
2504,2,134.628520092415
2505,1,126.946710592012
2506,1,137.322363545056
2507,2,125.370206625291
2508,1,126.77717019842
2509,1,129.722351180327
2510,1,140.123944867321
2511,1,138.61380433617
2512,2,132.349690409515
2513,1,127.850765599811
2514,1,127.08752743667
2515,1,135.634953018457
2516,2,130.568162792849
2517,1,145.528679301301
2518,2,124.767351222449
2519,1,120.585100430018
2520,1,126.874176738685
2521,2,141.30687252547
2522,2,138.304859853556
2523,1,136.762426712737
2524,1,144.46265528949
2525,1,128.255502898114
2526,2,145.258629545537
2527,2,124.38243619504
2528,1,117.524082731536
2529,2,122.289801966345
2530,1,126.631381139886
2531,2,127.523143751642
2532,1,129.798154374971
2533,1,123.7076989566
2534,2,131.684200259696
2535,2,127.564448691886
2536,2,114.120779610281
2537,2,115.989286041727
2538,2,136.433856378937
2539,2,128.272915751602
2540,1,131.85784621149
2541,2,124.59944888395
2542,2,123.217976334984
2543,1,133.341411842369
2544,2,138.509224640661
2545,2,121.769962881113
2546,1,105.822446460763
2547,2,134.77354953982
2548,2,135.7093227416
2549,1,129.68686046245
2550,2,133.676517975461
2551,2,120.423855100982
2552,2,118.832069418938
2553,2,127.372263842673
2554,2,121.981467413447
2555,2,120.199522390522
2556,1,147.944099162398
2557,1,142.997212250677
2558,1,125.79359216386
2559,2,132.829971796246
2560,1,129.434087296635
2561,2,141.63324093105
2562,1,139.169470996236
2563,1,133.55163565331
2564,1,145.81103743085
2565,2,137.557335753451
2566,2,123.071501617256
2567,1,129.551631763389
2568,2,141.092819648442
2569,1,136.395299247427
2570,2,118.97487260882
2571,2,119.568450450905
2572,2,126.776361073649
2573,2,141.013021949433
2574,1,135.264552413716
2575,1,118.349514582144
2576,1,123.824794559736
2577,2,133.196398191062
2578,1,136.207146599898
2579,1,140.559067169821
2580,2,109.13177265091
2581,2,126.696438961334
2582,2,145.401237363744
2583,1,150.945198518147
2584,2,148.704902326888
2585,2,119.62588719595
2586,2,124.855659464175
2587,1,142.470306058973
2588,2,121.391705725053
2589,1,128.869266387896
2590,1,127.964953529138
2591,1,137.56451884559
2592,2,127.962847494285
2593,2,142.79887096203
2594,2,135.927814712043
2595,2,147.816289718663
2596,2,145.774716766883
2597,2,146.616612556141
2598,2,125.696439867434
2599,2,121.677825224284
2600,2,118.517951721829
2601,1,137.504419284353
2602,1,131.55624509783
2603,1,127.969736351852
2604,2,125.047230624234
2605,2,117.918834599208
2606,2,126.133991312602
2607,2,139.008928061097
2608,2,130.592170320512
2609,1,142.226231368377
2610,1,131.299919978761
2611,1,130.025580056387
2612,1,127.435369801186
2613,2,127.721363484142
2614,2,118.289162628039
2615,1,103.050696230842
2616,1,126.629254398146
2617,1,116.682024267254
2618,2,135.835302737375
2619,1,125.129196370523
2620,1,132.901770105268
2621,1,121.703968180687
2622,1,143.059041213409
2623,1,129.316960540766
2624,1,136.449596384208
2625,1,119.27427848552
2626,1,117.709665396092
2627,2,133.692348353776
2628,2,121.53322454337
2629,2,134.883776786586
2630,1,109.61019272732
2631,1,125.49737197313
2632,2,129.921072876139
2633,2,129.92508893765
2634,2,128.530432814403
2635,2,130.808659554585
2636,2,122.850433322872
2637,1,120.050289837988
2638,2,130.422681817788
2639,1,132.166959703276
2640,2,131.977993930809
2641,1,121.035159249166
2642,1,124.8490009956
2643,2,158.326802812729
2644,1,126.07433099531
2645,2,128.505980585819
2646,1,106.99052240317
2647,1,145.631799310281
2648,2,114.378555951545
2649,2,135.012270994185
2650,1,118.533461932473
2651,2,139.080915861936
2652,1,131.604734794959
2653,1,127.928402475659
2654,2,127.122031299583
2655,2,133.744066382049
2656,1,124.709902394223
2657,2,140.955515782416
2658,1,123.403108133108
2659,2,131.774290136136
2660,1,123.0905632291
2661,2,132.716343238188
2662,2,126.589767276801
2663,1,144.4216211465
2664,2,122.425452121084
2665,2,132.405855379355
2666,2,118.483865237146
2667,1,130.927382335128
2668,2,118.964463064262
2669,1,123.967350066219
2670,2,132.107174955454
2671,1,149.818176697884
2672,2,135.664863059934
2673,2,140.059734757456
2674,2,117.344262828035
2675,2,121.941050616257
2676,2,135.918022114518
2677,1,148.507718044219
2678,2,130.455105821295
2679,2,119.33760118573
2680,2,130.55654131014
2681,1,121.076842791018
2682,2,131.351004849731
2683,1,145.521046821112
2684,1,141.539482462081
2685,1,120.725508203291
2686,2,109.560862796312
2687,2,133.654138228111
2688,2,123.286331988336
2689,1,142.709435580975
2690,1,125.962693119144
2691,1,139.049862041803
2692,2,126.643474161755
2693,2,124.143911842334
2694,1,133.321710641902
2695,2,130.682934322945
2696,2,137.405348051897
2697,1,135.419749159492
2698,2,113.758475733052
2699,1,128.830599126251
2700,2,123.323052191908
2701,1,130.74633817976
2702,1,138.453210489036
2703,1,106.603006811813
2704,2,126.228342961172
2705,1,132.297493839203
2706,2,125.119572848412
2707,2,115.50657906169
2708,2,135.610525508559
2709,1,128.423917910573
2710,2,145.277781450839
2711,2,123.468080366178
2712,2,122.587741487802
2713,2,130.068918218474
2714,2,121.8209477121
2715,2,143.276919521554
2716,2,121.207116303965
2717,2,124.921588508878
2718,1,127.581796193129
2719,2,115.943533965824
2720,1,107.990444698531
2721,1,114.007216236143
2722,2,149.188330633287
2723,2,136.262252721124
2724,2,127.190578328092
2725,1,134.361076558416
2726,1,118.07568980792
2727,2,136.829289669886
2728,2,137.739301955008
2729,1,138.503098434344
2730,1,114.043474551752
2731,1,132.111770469113
2732,2,123.671519297063
2733,2,124.222266343522
2734,1,136.278672901611
2735,1,137.396968966447
2736,1,119.542677204578
2737,2,131.846506626268
2738,1,112.319967258303
2739,1,124.594975368285
2740,1,126.387124286486
2741,2,133.739543608144
2742,1,111.959587213874
2743,1,119.185586446451
2744,1,110.170359556027
2745,2,148.402288270249
2746,2,151.070019406199
2747,2,129.766436735848
2748,2,133.527885287459
2749,2,143.246753385655
2750,2,125.960997537297
2751,1,107.922730464087
2752,2,124.333687553973
2753,1,132.570869645227
2754,1,129.090385809561
2755,1,134.624076739609
2756,1,127.231390815832
2757,1,127.25183963428
2758,2,126.747339895846
2759,1,118.743294092385
2760,1,117.813908310965
2761,2,128.071008662836
2762,1,117.804212446187
2763,2,119.185906632085
2764,2,133.100006879176
2765,2,126.867341095796
2766,1,132.55960366549
2767,2,125.371842840174
2768,1,129.655014961757
2769,2,134.499211449185
2770,2,135.492168777484
2771,1,140.515531369818
2772,1,118.409045324809
2773,2,140.483045713955
2774,1,126.104128250265
2775,2,141.100948219912
2776,1,127.455151152456
2777,1,113.702371023474
2778,2,141.304868861545
2779,2,122.038186703963
2780,2,119.688676630019
2781,2,115.86059210958
2782,1,107.276107246006
2783,2,125.316150463476
2784,1,137.052182272833
2785,1,135.053331752789
2786,2,110.959617636668
2787,1,129.131401646923
2788,2,116.235786063295
2789,1,121.943769918027
2790,1,139.54884398851
2791,1,129.975119656855
2792,2,129.374987025197
2793,1,130.266692835184
2794,2,96.1783017662721
2795,2,122.080060351299
2796,1,116.288326215948
2797,2,127.640564838891
2798,2,151.711121909394
2799,1,119.105100783657
2800,2,132.01199605673
2801,2,124.204709360484
2802,1,123.124111060344
2803,2,135.336852327703
2804,1,117.537684583945
2805,2,123.745335334254
2806,2,115.921054672143
2807,1,151.79232618883
2808,1,145.632299875097
2809,1,140.494002955336
2810,2,137.482767282192
2811,2,144.152973136042
2812,1,119.605780053263
2813,1,132.636045327119
2814,2,137.191583335206
2815,1,151.161877726949
2816,1,136.788243148886
2817,1,133.126921058522
2818,1,160.813938594844
2819,2,120.191881015954
2820,1,135.145302071728
2821,1,127.302643559707
2822,1,105.674516844955
2823,1,125.917104541098
2824,1,146.856184609698
2825,1,140.924486271709
2826,1,134.897661870116
2827,1,132.647529334696
2828,1,147.019339703022
2829,1,132.139585350749
2830,1,131.691344469979
2831,2,127.875784326244
2832,2,125.467268305868
2833,1,109.544055280284
2834,2,151.302814269186
2835,2,115.876181891952
2836,1,118.622775480605
2837,2,139.804396163715
2838,1,120.461945022392
2839,1,137.160655935763
2840,2,120.762651376392
2841,2,136.334406812137
2842,2,133.405788370423
2843,1,110.361282586199
2844,1,115.607553443574
2845,2,144.98255435441
2846,2,135.279694203374
2847,1,125.873733996669
2848,2,119.12963206655
2849,1,123.769883015835
2850,2,113.074859787821
2851,1,137.719190957055
2852,2,133.120028802637
2853,2,160.847470112805
2854,1,115.403070974755
2855,2,135.296236991083
2856,2,102.962953681099
2857,1,132.782327172691
2858,2,113.267114910244
2859,1,132.175820908568
2860,2,131.152909260182
2861,1,110.986913709103
2862,2,133.353051468649
2863,1,129.574254788472
2864,2,117.248668190925
2865,2,139.989052424036
2866,1,125.199342317645
2867,2,139.120347885451
2868,1,123.903522947624
2869,2,130.089772753656
2870,1,143.646102427427
2871,1,125.847551961427
2872,1,136.052364813641
2873,2,129.772475547698
2874,1,133.607343491677
2875,2,136.27558455596
2876,2,136.905265487823
2877,2,113.50690096123
2878,1,123.59824690781
2879,2,123.842193340258
2880,1,139.681872850617
2881,2,150.164570576379
2882,2,152.142691823226
2883,1,121.619075623175
2884,2,120.355007368916
2885,2,133.215267849735
2886,2,119.851444603036
2887,2,121.113706118203
2888,2,140.422499489561
2889,1,120.452966653347
2890,2,120.977122536975
2891,2,146.553446694301
2892,2,129.182247010641
2893,1,122.288567910614
2894,1,127.40424951376
2895,2,133.993970747514
2896,1,126.057466281648
2897,1,126.76722634274
2898,1,133.412690689815
2899,2,126.813148475961
2900,1,135.88183834036
2901,2,147.279183508604
2902,1,131.151249449279
2903,2,134.614271513966
2904,1,131.450129318176
2905,1,131.882669366356
2906,1,142.848558797788
2907,2,117.2688922509
2908,2,147.274356082433
2909,1,122.485142188255
2910,1,154.285327900679
2911,2,126.350187773266
2912,1,134.949444870476
2913,2,130.353333358564
2914,2,120.616410657932
2915,1,107.684363143815
2916,1,133.57494494318
2917,1,142.791133600052
2918,2,115.552055442664
2919,2,140.99048836048
2920,1,137.521828355216
2921,2,133.432082684662
2922,1,120.077275675386
2923,2,144.550353057856
2924,1,123.157572045418
2925,1,144.67337456954
2926,2,129.268400679516
2927,2,109.043451377762
2928,1,111.347035943855
2929,1,118.455352132272
2930,2,123.447211007783
2931,2,121.913445819972
2932,2,136.274837880194
2933,1,133.728336042262
2934,1,132.379904933627
2935,2,144.7183232724
2936,2,135.898998365773
2937,2,137.052292427049
2938,2,130.262423232413
2939,1,122.745728967063
2940,2,134.78575461932
2941,2,116.068856734525
2942,1,139.90623708046
2943,1,136.032753673795
2944,1,150.606636668501
2945,2,120.600539286031
2946,1,113.763728040987
2947,2,131.293385317693
2948,2,133.43467411631
2949,1,130.868290333405
2950,1,119.406446911515
2951,1,134.602605743382
2952,1,127.436692010254
2953,1,132.302076017572
2954,1,125.066524200447
2955,2,134.653949143852
2956,1,122.900288989983
2957,2,133.812441411886
2958,2,129.846239945756
2959,1,125.340929341251
2960,2,127.441304851758
2961,2,127.247223464443
2962,2,119.968611650701
2963,1,129.733477628684
2964,2,136.359552737085
2965,1,140.250295189214
2966,2,129.871672016657
2967,2,130.867756111534
2968,1,127.720038076945
2969,2,124.126055647477
2970,2,109.525232802449
2971,1,126.753315078811
2972,1,126.099678224843
2973,2,117.674636934771
2974,1,120.307556407168
2975,2,127.008612272699
2976,2,126.000057441225
2977,2,112.119892509498
2978,1,135.143049759821
2979,2,132.106341315725
2980,2,125.49835727153
2981,2,134.821186741664
2982,2,123.368117162459
2983,2,123.760031039543
2984,1,124.266829162019
2985,1,138.342727428959
2986,2,139.242275991949
2987,1,115.638472591514
2988,2,139.804810426788
2989,2,143.014841090458
2990,1,127.027306833627
2991,2,134.807965139388
2992,1,132.128690295257
2993,2,136.877632247415
2994,1,132.219990759035
2995,1,146.342153241013
2996,2,134.140278051262
2997,1,122.788181816711
2998,1,134.392050624443
2999,1,130.257119658554
3000,2,135.125321972873
3001,2,121.29167766594
3002,2,143.00573921747
3003,1,127.903266063457
3004,1,151.421159257417
3005,2,138.725501737369
3006,1,119.238517094614
3007,2,130.607819131231
3008,1,133.259229582251
3009,1,130.512665940178
3010,2,135.466008213964
3011,1,145.68607245302
3012,2,129.467622631314
3013,2,132.991428948993
3014,1,124.256605587437
3015,2,140.051546796497
3016,1,137.419099863448
3017,1,107.609414471441
3018,2,123.201000018949
3019,2,117.708105801156
3020,2,134.493205237191
3021,1,152.382841811627
3022,2,140.941729959155
3023,2,122.125569053944
3024,1,130.121899904692
3025,1,130.790034727022
3026,2,119.601815146551
3027,2,113.723257005929
3028,2,143.960563993654
3029,2,129.481758284064
3030,1,138.845018244978
3031,2,126.115142999874
3032,1,136.321046786765
3033,2,133.463587850603
3034,2,126.472737425427
3035,2,128.002244952111
3036,1,139.879618779586
3037,2,120.817412569815
3038,2,147.141551915239
3039,2,114.771493863577
3040,2,125.420526907611
3041,1,130.164959830612
3042,1,119.874620564307
3043,1,133.585542948764
3044,2,137.299850078244
3045,2,134.50468997193
3046,1,157.766854490761
3047,2,120.859059021965
3048,1,130.431607263017
3049,2,135.756688158512
3050,2,115.852971118884
3051,2,134.140567890156
3052,1,125.598537409563
3053,2,128.253259981878
3054,1,127.352324690892
3055,1,118.486824364511
3056,1,106.035023088081
3057,2,138.574711487467
3058,1,129.701449780475
3059,2,141.312001754958
3060,2,127.906882198392
3061,2,136.088872968471
3062,2,126.633721377093
3063,2,136.632183707678
3064,1,144.907506366582
3065,2,121.874931338706
3066,2,124.329731673914
3067,2,125.699516524983
3068,1,131.994939783101
3069,1,117.364094676371
3070,2,132.483320249751
3071,2,140.231089492204
3072,1,118.070831112972
3073,1,136.875695269745
3074,1,135.595868220109
3075,2,151.154714039506
3076,1,111.585746862265
3077,2,121.242665628565
3078,1,148.670755227415
3079,1,133.325006129825
3080,2,127.599082117354
3081,2,159.37483309045
3082,2,119.886787424147
3083,2,129.927604859501
3084,2,132.189439065871
3085,2,124.44426544747
3086,2,153.043801607894
3087,1,118.686939999064
3088,2,133.442217241965
3089,2,123.18214267131
3090,2,140.972953274999
3091,2,129.98744408039
3092,2,114.977944811878
3093,1,129.667510118903
3094,1,123.22800268562
3095,2,146.771663569046
3096,2,137.806309258087
3097,1,149.794174577725
3098,1,120.105151825069
3099,2,129.480354477621
3100,2,124.0810785815
3101,2,134.873142085667
3102,2,121.411021632579
3103,1,143.572595715656
3104,1,123.442550598756
3105,2,138.332916321577
3106,2,127.516096257425
3107,2,127.22228555658
3108,1,138.873266943807
3109,1,128.625582950695
3110,2,138.605848206177
3111,2,136.485920888659
3112,1,118.446579872145
3113,1,141.829038513293
3114,1,131.846823876297
3115,2,117.206830718654
3116,1,136.647493621382
3117,1,128.861898384128
3118,2,129.606410567262
3119,2,166.481615955653
3120,1,127.711169332499
3121,2,123.128637916948
3122,1,139.119381536535
3123,1,131.949866059076
3124,1,125.609918012761
3125,1,148.516412621517
3126,1,122.455682506785
3127,1,115.202547607961
3128,2,129.55457728442
3129,1,112.545460647938
3130,1,126.587122668871
3131,2,146.991471585741
3132,2,136.244490388991
3133,1,121.906347582922
3134,2,127.8731553941
3135,2,123.988198933639
3136,1,135.679916252965
3137,2,126.841143607386
3138,1,138.597144579901
3139,2,142.483847238462
3140,2,143.84462205536
3141,1,144.212223343061
3142,1,116.5987118355
3143,1,134.971793688066
3144,1,128.349714058115
3145,2,132.632629589513
3146,2,131.273514353019
3147,1,132.554933126217
3148,2,122.551431066176
3149,2,133.196570873086
3150,2,124.157132652871
3151,2,149.837987165379
3152,2,124.636953464007
3153,2,146.090657118119
3154,1,123.566559225231
3155,1,141.058875107559
3156,1,123.40797005749
3157,1,147.775795059915
3158,2,117.351721489211
3159,1,130.015605604338
3160,1,129.735423832679
3161,1,126.762650650596
3162,2,133.663581145396
3163,1,136.176178363185
3164,2,142.611615885967
3165,2,140.806085024627
3166,2,122.111038810618
3167,1,117.723162900698
3168,2,145.222448866762
3169,1,134.230766425776
3170,1,120.342857003668
3171,1,138.0334577417
3172,1,129.771479855721
3173,1,129.474752467403
3174,1,121.12400670522
3175,1,133.496624037441
3176,2,129.127299635987
3177,2,128.791675381764
3178,2,132.19870366279
3179,1,128.791268495414
3180,2,132.779090014181
3181,1,122.020710397941
3182,2,131.5989233692
3183,1,109.890513012684
3184,2,140.52105159744
3185,2,141.565076747261
3186,2,144.646770343929
3187,2,129.58710299089
3188,2,140.477786215411
3189,2,128.799181782178
3190,2,113.743080343883
3191,1,110.480015887204
3192,2,148.360380801707
3193,2,145.857759621456
3194,1,127.932049074353
3195,1,129.633147101109
3196,1,124.645259292
3197,2,135.101161570826
3198,2,143.822732902025
3199,2,143.022034265681
3200,2,110.992565264104
3201,1,130.380725974439
3202,1,122.846076269927
3203,1,115.529632568262
3204,2,132.088049260458
3205,1,121.28851670816
3206,1,122.359888944131
3207,1,115.506809863475
3208,2,118.442586586229
3209,1,125.837577604043
3210,1,135.359111255905
3211,2,126.343008392233
3212,2,142.224162394103
3213,2,127.294687232569
3214,2,123.998293845965
3215,2,120.165174955334
3216,1,131.293029064225
3217,2,113.934512961717
3218,1,144.728865868803
3219,1,122.300848655436
3220,2,118.826229555777
3221,1,137.60994686766
3222,2,122.66222588517
3223,1,144.862717946506
3224,2,139.497169070262
3225,2,134.194608291352
3226,1,141.524791682049
3227,1,137.330045308158
3228,1,110.248468376655
3229,2,116.949669693977
3230,2,139.865821115316
3231,1,143.022336754411
3232,2,132.464426429745
3233,1,119.130576153593
3234,1,127.995938505515
3235,1,138.832235456811
3236,2,139.866132463904
3237,2,131.272947117608
3238,1,125.551542156082
3239,1,118.248200266929
3240,1,122.377272982881
3241,2,130.627869203452
3242,1,137.483791302786
3243,2,129.821404582071
3244,2,127.3539481278
3245,1,123.051230436319
3246,1,133.919437391649
3247,2,112.238719687221
3248,1,135.196058032417
3249,2,134.328749458104
3250,1,133.588105342655
3251,1,144.136307073361
3252,2,118.246982368454
3253,1,118.183087138889
3254,1,135.983650561959
3255,1,122.922154047081
3256,2,116.33033147875
3257,2,135.412256455355
3258,2,139.16025190063
3259,1,124.856453885799
3260,2,130.524261813077
3261,2,117.694350893338
3262,1,136.79450102743
3263,2,122.411166687187
3264,1,115.276880823531
3265,2,141.404222487037
